index,0,1,2,3,4,5,6,7,8,9
17763,87079,88950,93270,104879,7345,44731,60514,3966,77846,2519
17764,54513,59392,70984,87079,93270,104879,5011,6327,81456,1225
17767,6533,7025,3060,26782,26562,7297,51698,62956,56757,149
17773,3949,2121,90524,4422,31035,6506,1280,663,69849,40815
17776,157,7817,5269,93498,913,2394,6358,33725,74089,4833
17778,4847,87430,7790,1699,364,2166,8341,40278,913,2371
17781,31101,58655,3205,57640,87430,1834,2371,8341,913,7790
17782,7616,26782,7025,102684,62956,26562,7297,51698,56757,149
17784,7163,4339,82037,94018,7004,48997,49225,48304,100163,61406
17785,59429,97057,89190,27373,3117,48879,529,34359,836,4194
17799,7616,3060,7025,26782,51698,7297,26562,62956,56757,149
17808,6377,8494,33592,44301,5237,90645,33669,4886,1091,2000
17813,256,802,1834,87430,2371,3698,7790,31101,57640,913
17818,7025,109487,3060,26782,7297,51698,26562,62956,56757,149
17821,6971,46664,5095,702,2094,102445,72714,71468,95567,7024
17826,39768,1959,2231,71156,8261,3738,31150,2243,4614,8968
17831,51562,52604,54513,59392,70984,87079,88950,93270,104879,108945
17834,56001,326,44301,3658,2447,59126,223,33669,4886,1091
17838,3060,102684,26782,7025,26562,7297,51698,62956,56757,149
17840,3060,102684,26782,7025,51698,26562,7297,56757,62956,149
17842,7616,7025,3060,26782,7297,26562,51698,56757,62956,149
17849,3060,102684,26782,7025,26562,7297,51698,62956,56757,149
17851,102684,7025,3060,26782,7297,51698,26562,62956,56757,149
17852,3060,7297,7025,26782,7616,51698,26562,62956,56757,149
17856,6586,7334,44731,7086,112171,1729,2501,53921,67695,5095
17857,34405,83369,8341,157,708,1387,6888,33725,4833,913
17863,27271,4886,53466,55080,90645,6687,33669,6377,1091,2000
17864,57640,2926,58655,87430,3698,1834,2371,3205,913,7790
17871,44788,26562,102684,3060,26782,56757,62956,7297,8446,149
17877,6617,7025,3060,26782,51698,26562,7297,56757,62956,149
17880,3060,6533,7616,7025,51698,7297,26562,56757,62956,149
17882,4178,7294,101962,836,2145,6358,27373,38499,2798,529
17884,1091,33592,81456,47274,1649,25886,85022,56941,4886,4262
17888,7616,102684,26782,7025,26562,7297,62956,51698,56757,149
17891,2121,912,32179,1962,2324,5119,103107,5504,1127,7092
17898,101362,2371,1387,1699,4589,4847,6888,33725,4833,913
17903,663,4262,7572,1225,32179,2413,112804,1127,5011,2436
17906,58655,43832,57640,2926,87430,3205,1834,913,2371,7790
17908,3060,7616,102684,7025,7297,26562,62956,51698,56757,149
17909,7141,103539,364,1136,31101,51638,57640,1834,7790,913
17910,31101,87430,8341,364,1387,1834,57640,2371,7790,913
17918,102684,6533,62956,26562,26782,6617,51698,7297,3060,149
17920,109487,8446,3060,51698,26782,26562,56757,7297,62956,149
17929,986,4833,7149,65216,4161,93498,33725,1699,5269,74089
17930,8739,5119,5152,1127,6982,7572,2000,32179,7092,3794
17935,6888,65216,2371,4161,7789,4833,1699,1387,33725,913
17938,102684,7025,3060,26782,26562,51698,7297,62956,56757,149
17940,7616,3060,7025,26782,7297,26562,51698,62956,56757,149
17945,4847,6791,7708,74089,4833,5269,65216,1699,33725,913
17954,6617,3060,7025,51698,26782,26562,56757,7297,62956,149
17956,7616,26782,102684,7025,26562,62956,7297,51698,56757,149
17958,6533,8446,51698,26562,26782,3060,7297,56757,62956,149
17960,3697,3177,2686,7340,26208,71520,89305,33725,65216,4833
17961,6586,7334,33072,50011,5937,53921,63876,7026,112171,7743
17962,58376,66203,3271,8126,26840,5119,1371,2606,1127,6101
17963,7025,6533,26562,7297,109487,56757,51698,102684,62956,149
17965,6791,3448,8341,4847,708,1699,6888,1387,2371,913
17967,3060,102684,7025,26782,26562,51698,7297,62956,56757,149
17977,923,6888,110882,4489,1834,87430,3448,2371,7790,913
17979,4489,3698,3448,31101,57640,1834,2371,87430,7790,913
17986,26782,7616,102684,7025,7297,26562,62956,56757,51698,149
17988,7616,102684,26782,7025,26562,7297,51698,62956,56757,149
17989,41585,1883,708,3448,8341,6888,1387,4847,2371,913
17996,88950,93270,104879,112171,5937,6586,7743,31445,60514,5418
18006,1883,8341,7790,101362,4847,2371,33725,4833,3448,913
18007,7616,102684,26782,7025,26562,51698,7297,62956,56757,149
18010,109487,6617,3060,51698,26782,26562,7297,62956,56757,149
18024,7616,7025,102684,26782,7297,51698,62956,26562,56757,149
18027,109487,3060,7025,26782,51698,26562,7297,56757,62956,149
18029,6617,3060,8446,51698,26562,26782,62956,7297,56757,149
18036,109487,7025,3060,26782,51698,26562,7297,56757,62956,149
18045,8814,5011,5007,81383,7074,1976,8117,3587,1225,2413
18059,102684,7025,26782,3060,51698,26562,7297,56757,62956,149
18061,7025,102684,26782,3060,51698,26562,7297,62956,56757,149
18064,112804,3565,261,59126,8765,90524,4267,3176,663,64969
18066,7616,7025,3060,26782,51698,26562,7297,56757,62956,149
18067,3300,59126,92507,2447,1545,3565,3812,5005,1984,64969
18069,1292,6163,8491,1699,1036,986,78574,4161,5269,109673
18071,6617,3060,8446,51698,7297,26782,62956,26562,56757,149
18073,7025,109487,3060,51698,26782,26562,7297,56757,62956,149
18075,3060,102684,7025,26782,26562,7297,62956,51698,56757,149
18076,3646,3928,103107,2121,4422,40815,90524,2324,31035,69849
18078,7616,3060,102684,7297,7025,51698,26562,62956,56757,149
18079,3060,102684,26562,26782,7025,7297,62956,56757,51698,149
18083,109487,7025,3060,26782,7297,51698,26562,62956,56757,149
18094,82053,1699,93498,44191,6358,33725,2394,5269,4833,74089
18095,6763,256,3698,2926,57640,913,1834,3205,58655,7790
18096,26562,6533,102684,4276,26782,56757,62956,51698,7025,149
18098,102684,7025,26782,3060,51698,26562,7297,56757,62956,149
18104,3060,102684,26782,7025,26562,7297,51698,62956,56757,149
18105,7616,7297,1580,7025,62956,26562,26782,51698,56757,149
18115,26782,7025,109487,3060,51698,26562,7297,56757,62956,149
18117,6888,5404,1387,43832,7790,3448,4589,1834,2371,913
18119,25927,6535,5782,82169,58315,2253,2867,5986,2410,1356
18122,3060,62956,2316,51698,7297,26562,56757,102684,7616,149
18126,3738,2596,2243,5690,3203,1405,56156,162,34150,3078
18127,7616,7297,102684,26782,7025,62956,26562,51698,56757,149
18133,299,26562,102684,26782,7025,27311,62956,56757,51698,149
18138,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
18142,1707,33683,109673,3552,2798,195,74089,6358,68932,529
18145,43832,708,3157,5404,6791,2600,5940,2371,51638,913
18149,27373,103107,2070,2000,529,97057,89190,3794,48879,4194
18152,7616,7025,26782,102684,51698,7297,26562,62956,56757,149
18162,102684,7025,26782,3060,26562,7297,51698,56757,62956,149
18164,3060,7025,26782,102684,26562,7297,51698,62956,56757,149
18165,7616,7025,26782,102684,26562,51698,7297,62956,56757,149
18177,74089,6612,7708,5956,1777,5269,4161,34405,7149,1699
18178,1777,33683,1292,2585,71327,32011,5269,33838,1707,74089
18182,104944,1127,1769,2070,2145,91199,26587,27899,6869,6101
18183,4605,492,708,6722,1885,7340,8961,25839,3448,110882
18185,7698,34359,27456,58156,101360,1753,6996,89190,97057,48879
18191,8446,109487,3060,51698,26782,26562,7297,62956,56757,149
18192,7025,3060,102684,7616,62956,26562,56757,51698,7297,149
18193,3060,6617,51698,8446,26782,26562,7297,56757,62956,149
18194,87430,4847,3448,31101,1387,7790,1883,8341,2371,913
18196,26782,102684,7616,7297,26562,7025,62956,51698,56757,149
18197,7817,4833,33838,5269,1707,1036,93498,6358,2394,74089
18198,8273,4228,45028,101525,27820,4862,943,56001,99468,44301
18200,6612,2394,34405,7708,4161,1699,33725,5269,4833,74089
18202,1834,4470,87430,913,337,5974,3205,1136,2926,7790
18205,102684,3060,26782,26562,7025,7297,62956,51698,56757,149
18215,102684,26782,3060,7025,7297,62956,51698,26562,56757,149
18216,7025,6617,3060,26782,7297,51698,26562,62956,56757,149
18219,5464,56941,27674,67193,2436,5011,4262,58303,8923,2413
18221,109487,5159,1580,7616,26782,56757,51698,26562,62956,149
18222,47610,61729,5060,6067,41617,1307,3555,7486,61289,661
18223,6944,3920,8039,55020,1942,4422,123,6506,34198,1887
18224,56757,83219,102684,51698,7297,27706,7990,149,44788,108548
18228,6617,26782,7025,3060,51698,26562,7297,56757,62956,149
18232,8912,32179,6982,6101,1371,8126,58376,567,7092,1127
18241,5269,1387,4833,31101,7790,74089,1883,4847,2371,913
18250,3060,7616,7025,26782,26562,51698,7297,56757,62956,149
18252,6886,413,93498,26242,71131,2125,195,3811,68932,3090
18259,6155,7297,78174,102684,7025,56757,3060,51698,149,26562
18260,6617,8446,109487,26782,7297,3060,26562,56757,62956,149
18280,7025,26782,3060,102684,26562,7297,62956,51698,56757,149
18282,26562,7025,3060,62956,7297,102684,26782,56757,51698,149
18295,63876,903,1999,99468,92507,27820,56001,2447,943,59126
18297,1292,34405,52973,4833,1036,1707,4161,6358,5269,74089
18298,58655,31101,3698,2371,3205,1834,57640,87430,7790,913
18300,986,4161,1036,1707,33725,2394,4833,6358,5269,74089
18306,6617,7025,3060,26782,51698,26562,56757,62956,7297,149
18309,802,58655,3205,57640,31101,87430,2371,1834,7790,913
18310,2394,986,82053,7713,4833,71131,5269,6358,93498,74089
18311,7790,4847,3448,51638,1387,6888,43832,8341,2371,913
18313,67695,108945,2501,5013,26147,31431,77846,1938,3578,5095
18316,109487,51698,6617,3060,26782,7297,26562,56757,62956,149
18319,102684,3060,26782,7025,26562,7297,51698,62956,56757,149
18322,7790,1699,7708,1883,34405,6888,6791,2371,1387,913
18323,7025,102684,3060,26782,51698,26562,7297,62956,56757,149
18327,6533,109487,7616,26782,26562,7297,51698,56757,62956,149
18334,4614,73268,3251,4703,4282,95873,2694,110501,265,7243
18338,102684,26782,7616,7025,26562,7297,62956,51698,56757,149
18341,58303,40815,3827,954,6178,8923,1225,663,4267,261
18345,54513,59392,70984,87079,93270,104879,778,7334,50011,88950
18348,73027,48,115210,86882,26939,103372,27456,87234,3090,6996
18350,6617,51698,3060,26782,8446,56757,7297,26562,62956,149
18352,109487,7025,3060,26782,51698,26562,7297,56757,62956,149
18354,7025,102684,26782,3060,26562,51698,7297,56757,62956,149
18357,102684,3060,7025,26782,7297,26562,51698,62956,56757,149
18359,836,107348,2125,5499,3090,97057,89190,4194,34359,48879
18363,43832,2600,1834,364,31101,7790,8341,87430,2371,913
18365,3794,912,3508,8604,8912,2470,40732,48879,3869,6982
18366,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
18368,102684,26782,7025,3060,51698,26562,7297,62956,56757,149
18369,102684,3060,7025,26782,51698,26562,7297,56757,62956,149
18371,52604,54513,59392,70984,87079,88950,93270,104879,1938,5095
18372,4661,56757,8870,27311,8799,51698,102684,7025,2316,149
18375,7616,102684,26782,7025,26562,7297,51698,62956,56757,149
18389,4589,4847,5956,6791,6888,1387,1883,8341,2371,913
18390,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
18393,62956,7616,60904,7297,51698,26562,7025,102684,56757,149
18395,102684,7616,26782,26562,7025,7297,51698,62956,56757,149
18396,3587,3827,2436,81456,27674,58303,1225,5011,8923,2413
18398,102684,7025,3060,26782,26562,51698,7297,56757,62956,149
18403,7789,708,83369,4847,8341,6888,1699,2371,1387,913
18406,56757,8446,26782,83219,52448,51698,109487,62956,3060,149
18415,45074,49961,51562,52604,54513,59392,70984,87079,93270,104879
18416,102684,109487,3060,26782,51698,26562,7297,56757,62956,149
18421,1036,7713,4833,986,33838,71131,5269,6358,93498,74089
18437,2394,4161,7708,34405,33725,1699,5269,74089,913,4833
18438,109487,6617,26782,8446,3060,26562,56757,7297,62956,149
18439,5418,7334,7345,7743,26147,31445,65188,77846,112171,44731
18447,7025,109487,3060,26782,51698,26562,7297,56757,62956,149
18448,6617,7025,26562,3060,26782,7297,62956,51698,56757,149
18452,81456,3587,3882,1361,90524,4688,3159,51660,1225,663
18455,7216,4813,2134,610,1385,4194,6996,836,68932,3090
18456,6617,26562,3060,51698,8446,62956,26782,7297,56757,149
18459,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
18470,102684,3060,51698,7616,7025,62956,56757,7297,26562,149
18473,7294,44191,5107,82053,1707,7713,6358,93498,71131,74089
18479,2413,261,59126,5011,4267,3176,3658,1225,112804,2436
18493,8446,7025,51698,3060,26782,56757,7297,26562,62956,149
18494,115210,3223,5319,34164,58156,48,8911,80241,231,6367
18495,5956,4161,74089,7789,4847,33725,1699,913,6888,5269
18496,7025,6617,51698,3060,26782,26562,7297,56757,62956,149
18497,33750,2606,5119,6101,1371,8126,567,7092,58376,1127
18504,6791,87430,34405,6888,364,1699,4847,1387,2371,913
18505,102684,7616,7025,26782,26562,7297,51698,62956,56757,149
18508,109487,26782,7025,3060,51698,26562,62956,7297,56757,149
18511,5269,82053,2167,2394,33838,6358,71131,7713,93498,74089
18515,3060,7616,102684,7025,7297,26562,62956,51698,56757,149
18516,93498,6791,7149,157,7708,33725,4833,34405,1699,913
18517,4833,5269,101362,44191,6791,33725,74089,1699,93498,913
18522,423,33725,4847,492,3448,7492,6886,4589,913,2371
18527,7025,102684,26782,26562,3060,7297,56757,51698,62956,149
18528,7616,109487,102684,7025,7297,26562,62956,51698,56757,149
18531,2316,3060,299,8870,51935,102684,7025,56757,51698,149
18540,8496,31445,60514,65188,3633,7345,112171,2501,7297,149
18543,60514,7345,26147,33072,112171,903,8496,3521,65188,44731
18547,6533,5255,51698,7297,2316,62956,7025,26562,56757,149
18554,102684,3060,7025,26782,7297,26562,51698,62956,56757,149
18572,3060,7616,7025,26782,26562,7297,56757,51698,62956,149
18574,87430,57640,1834,337,913,58655,3205,7790,1136,2926
18581,4833,708,3448,1883,8341,1387,6888,4847,2371,913
18585,7616,26782,7025,3060,7297,26562,51698,56757,62956,149
18588,109487,26562,26782,102684,51698,3060,7297,62956,56757,149
18592,3060,26782,102684,7025,26562,51698,62956,7297,56757,149
18599,102684,7616,26782,7025,7297,51698,26562,62956,56757,149
18607,6533,26782,109487,3060,8446,7297,26562,56757,62956,149
18611,3060,7025,26782,102684,26562,62956,7297,51698,56757,149
18624,7025,6617,109487,26562,7297,26782,51698,62956,56757,149
18627,102684,7025,3060,26782,7297,51698,26562,62956,56757,149
18628,109487,7025,3060,26782,51698,26562,7297,62956,56757,149
18630,1883,3448,708,8341,6791,4847,2371,6888,1387,913
18631,3429,4572,1713,3827,5269,2413,106330,5617,103659,2011
18634,7025,26782,3060,102684,62956,51698,26562,7297,56757,149
18639,6617,109487,26562,56757,8446,26782,62956,3060,7297,149
18641,2316,26562,7616,7297,51698,62956,56757,7025,109487,149
18642,3448,708,8341,6791,1883,4847,1387,6888,2371,913
18647,6617,109487,3060,51698,26782,26562,7297,56757,62956,149
18655,6617,3060,26782,109487,7297,51698,56757,26562,62956,149
18670,903,3521,60514,65188,3633,3966,7086,44731,67695,112171
18671,3060,102684,7025,26782,26562,51698,62956,7297,56757,149
18675,102684,7025,3060,26782,26562,7297,51698,62956,56757,149
18676,101360,5319,5873,1753,34164,55286,8605,231,100487,2422
18687,26782,102684,3060,7025,7297,56757,26562,51698,62956,149
18692,3060,102684,26782,7025,26562,7297,51698,62956,56757,149
18693,1753,27899,48879,1913,2422,45335,60818,4005,100487,101360
18694,7743,8496,33072,903,2221,5294,26147,71468,7578,5060
18697,109487,7025,26782,3060,51698,26562,7297,56757,62956,149
18699,7616,102684,26782,7025,26562,7297,62956,56757,51698,149
18706,6617,8446,3060,51698,26782,7297,62956,56757,26562,149
18709,109487,7025,26782,3060,51698,26562,7297,62956,56757,149
18711,102684,3060,26782,7025,7297,26562,51698,62956,56757,149
18712,8341,2926,4847,2166,6598,1834,87430,2371,913,7790
18719,109487,7025,3060,26782,51698,7297,26562,56757,62956,149
18723,45335,2470,5119,8912,912,51077,8740,8604,101360,27899
18728,1699,1707,82053,5269,93498,4833,33725,6358,2394,74089
18735,26782,6533,7025,7297,51698,3060,26562,56757,62956,149
18743,7616,102684,26562,3060,26782,7297,56757,62956,51698,149
18744,2394,3730,44191,208,5269,74089,111360,33725,93498,4833
18754,109487,7025,3060,26782,51698,26562,7297,62956,56757,149
18756,109487,6617,7297,26782,56757,26562,3060,62956,8446,149
18758,26782,102684,7616,7025,26562,7297,51698,62956,56757,149
18760,7025,7616,102684,26782,26562,7297,51698,56757,62956,149
18765,6058,65193,1960,3117,27373,109673,5680,2145,2070,529
18770,49961,51562,52604,54513,59392,70984,87079,93270,104879,53921
18771,7025,26782,102684,3060,26562,51698,7297,62956,56757,149
18773,54513,59392,70984,87079,88950,93270,104879,5937,7743,60514
18784,102684,7025,26782,3060,26562,51698,7297,62956,56757,149
18786,3060,7616,102684,7297,7025,26562,62956,51698,56757,149
18791,27311,102684,7025,26562,26782,62956,51698,56757,7297,149
18794,26782,7616,102684,7025,26562,7297,62956,51698,56757,149
18796,2058,1981,1306,2212,33794,8,5479,6356,947,2657
18803,26782,56757,110102,51698,7297,7616,62956,102684,8446,149
18805,157,33725,4161,74089,34405,4833,5269,7708,1699,913
18807,1036,1777,986,33725,6612,1699,4161,7149,5269,74089
18808,3060,102684,7025,26782,26562,62956,7297,51698,56757,149
18814,104879,108945,2221,2501,5013,7345,8928,44731,63876,190
18815,6617,7025,3060,26782,51698,26562,7297,56757,62956,149
18818,7616,7025,3060,26782,26562,51698,7297,56757,62956,149
18820,51698,6617,8446,3060,26782,26562,56757,7297,62956,149
18821,26782,7616,7297,102684,7025,62956,26562,56757,51698,149
18824,7025,6617,3060,26782,26562,51698,7297,56757,62956,149
18826,102684,7025,3060,26782,51698,26562,7297,56757,62956,149
18827,7616,6533,3060,51698,26782,26562,62956,7297,56757,149
18830,109487,7025,3060,26782,51698,26562,7297,56757,62956,149
18838,74089,7149,5269,6791,7708,4833,1387,1699,33725,913
18841,6617,7025,2316,7616,26562,7297,51698,62956,56757,149
18846,33725,1883,708,4847,1387,2371,6888,1699,6791,913
18852,109487,51698,26562,26782,56757,3060,7297,7616,62956,149
18854,7616,26782,7025,3060,7297,26562,51698,62956,56757,149
18856,49312,7092,32179,56941,6101,1962,4262,1127,5152,5119
18858,7025,7616,51698,3060,26782,26562,7297,56757,62956,149
18862,109487,7025,8446,3060,26782,7297,26562,56757,62956,149
18871,34198,4422,8039,6506,1887,69849,3920,663,90524,40815
18877,102684,2316,7616,56757,7297,26562,62956,7025,51698,149
18886,93270,104879,3578,2939,1729,2501,5013,1938,5095,5294
18900,7616,102684,26782,7025,7297,26562,51698,62956,56757,149
18904,7616,26562,62956,26782,102684,7297,52448,51698,56757,149
18906,1834,6598,7708,6888,5269,6791,2371,1883,4847,913
18907,7616,7025,3060,26782,51698,26562,7297,56757,62956,149
18909,3727,32770,4161,4833,5269,5956,89305,33725,65216,1699
18910,7260,802,74228,6763,7258,58655,1834,40278,3205,7790
18913,663,58303,3587,1225,4267,5011,261,2413,2436,112804
18915,157,7708,1699,986,6612,52973,4833,4161,74089,5269
18929,65216,7708,4833,33725,6791,8341,1387,2371,1699,913
18932,34405,8341,1883,6888,1699,708,4847,6791,2371,913
18936,3983,1029,26782,26562,2170,27706,3063,56757,7297,149
18943,1387,7708,4847,5956,6888,4833,33725,34405,1699,913
18944,27036,1079,7817,4833,111360,2402,44191,93498,7437,3079
18947,2501,5095,32011,33683,109673,2070,91199,2585,6869,2145
18951,7616,26782,7025,3060,26562,51698,7297,62956,56757,149
18953,7025,102684,3060,26782,51698,26562,7297,62956,56757,149
18955,3060,6533,102684,7025,26562,56757,62956,7297,51698,149
18958,1699,6791,43832,83369,4847,8341,6888,1387,2371,913
18960,6617,26782,7616,26562,7297,7025,51698,56757,62956,149
18964,102684,7025,3060,26782,26562,51698,7297,62956,56757,149
18965,6533,7025,102684,51698,26562,26782,7297,62956,56757,149
18968,109487,7025,3060,26782,26562,51698,7297,62956,56757,149
